id,jd,gaia_mag,a_orb,e_orb,i_orb,Delta,R,alpha,H,G,gaia_mag_red,v
6997,2457273.795689964,18.61726507437382,5.178590681650434,0.1020683190801662,19.12058085142708,5.686220136794,5.9137743217776215,9.8064,10.66,0.15,10.983822993424196,11.183949680924199
6997,2457033.6067309943,18.519793002151747,5.178590681650434,0.1020683190801662,19.12058085142708,5.696398492515,5.05495605076058,8.1078,10.66,0.15,11.223204267663922,11.423330955163925
6997,2457327.28432004,18.711176096704033,5.178590681650434,0.1020683190801662,19.12058085142708,5.676803568793,5.11746127198594,8.8562,10.66,0.15,11.395383939074929,11.595510626574928
6997,2457884.7039795117,18.683621638688518,5.178590681650434,0.1020683190801662,19.12058085142708,5.437316152722,5.714317880381402,10.1082,10.66,0.15,11.22187672985888,11.42200341735888
6997,2457024.52760133,18.484714635390574,5.178590681650434,0.1020683190801662,19.12058085142708,5.695746490698,4.9496063525302825,7.0831,10.66,0.15,11.234108077120723,11.434234764620724
6997,2457858.136065016,18.59208107892349,5.178590681650434,0.1020683190801662,19.12058085142708,5.453857490705,5.337030224062572,10.6975,10.66,0.15,11.272063839439365,11.472190526939366
6997,2457830.965834174,18.541856972151926,5.178590681650434,0.1020683190801662,19.12058085142708,5.4703305388870005,4.95959858243174,9.5224,10.66,0.15,11.374556491627144,11.574683179127149
6997,2456911.181264949,18.751240052442807,5.178590681650434,0.1020683190801662,19.12058085142708,5.681296863187,5.434045043807711,10.1828,10.66,0.15,11.303386467540875,11.503513155040874
6997,2457301.6111743287,18.07281727831255,5.178590681650434,0.1020683190801662,19.12058085142708,5.6816450233210025,5.4884867300395,10.1795,10.66,0.15,10.603183703385533,10.803310390885533
6997,2457108.3064186,18.39451629847161,5.178590681650434,0.1020683190801662,19.12058085142708,5.698894443039,6.16215440474547,8.6514,10.66,0.15,10.66690035297403,10.867027040474033
7152,2457793.0806014817,18.36741090346417,5.15486978047638,0.06488676359044822,3.712364014758496,5.472600000511,5.91217172580356,9.0108,10.38,0.15,10.817707171954307,11.01783385945431
7152,2457793.006533727,18.10986306963104,5.15486978047638,0.06488676359044822,3.712364014758496,5.472607200033,5.91321357840964,9.0047,10.38,0.15,10.559773854705623,10.759900542205623
7152,2457448.1931406683,18.52676592479818,5.15486978047638,0.06488676359044822,3.712364014758496,5.469086333421,5.1337549839922,10.205,10.38,0.15,11.285016341981251,11.485143029481252
7152,2457779.825326993,18.418360684281982,5.15486978047638,0.06488676359044822,3.712364014758496,5.473834720131,6.086733018362532,7.7764,10.38,0.15,10.80498102069028,11.005107708190284
7152,2457257.18501063,18.239447099528,5.15486978047638,0.06488676359044822,3.712364014758496,5.43570001393,5.97864298050645,8.7022,10.38,0.15,10.680156595657195,10.880283283157198
7152,2457237.755499369,18.491791337241395,5.15486978047638,0.06488676359044822,3.712364014758496,5.431119250545,5.7080602178404005,10.1687,10.38,0.15,11.034901913418356,11.235028600918355
7152,2457204.0243250346,18.076428364879135,5.15486978047638,0.06488676359044822,3.712364014758496,5.42266939706,5.1813116269163,10.8085,10.38,0.15,10.833164159162248,11.033290846662247
7152,2457418.7081443337,18.403134808276967,5.15486978047638,0.06488676359044822,3.712364014758496,5.465353963585,5.6056573402839005,10.2111,10.38,0.15,10.97191060237077,11.17203728987077
7152,2457873.58886429,17.87371713847461,5.15486978047638,0.06488676359044822,3.712364014758496,5.462793153618,4.696755341242558,7.5865,10.38,0.15,10.827653666582947,11.02778035408295
7152,2457066.978171831,18.03545754127583,5.15486978047638,0.06488676359044822,3.712364014758496,5.382136650023,4.84269887245193,9.4265,10.38,0.15,10.95524661728144,11.15537330478144
7152,2457203.9501515813,18.361842760612728,5.15486978047638,0.06488676359044822,3.712364014758496,5.4226501286960005,5.18014607648376,10.8067,10.38,0.15,11.119074804496158,11.319201491996159
7152,2457397.458695336,18.268184913460964,5.15486978047638,0.06488676359044822,3.712364014758496,5.462335745449,5.92043022854946,8.8929,10.38,0.15,10.71952662269796,10.919653310197964
7152,2457237.9312732685,18.219984404027567,5.15486978047638,0.06488676359044822,3.712364014758496,5.43116163661,5.710673030341411,10.1585,10.38,0.15,10.762084289188182,10.962210976688185
7152,2457873.3387595536,18.22801668192817,5.15486978047638,0.06488676359044822,3.712364014758496,5.46282971011,4.699659088135982,7.6199,10.38,0.15,11.180596591024077,11.380723278524075
7152,2457585.488615199,18.031483798669328,5.15486978047638,0.06488676359044822,3.712364014758496,5.479392682969,5.008082060355299,9.9868,10.38,0.15,10.839464489290995,11.039591176790998
7152,2457016.493491976,18.354377340935105,5.15486978047638,0.06488676359044822,3.712364014758496,5.36486540171,5.62045202066123,10.0368,10.38,0.15,10.957726964564984,11.157853652064984
7152,2457585.5626211255,18.46025532995629,5.15486978047638,0.06488676359044822,3.712364014758496,5.479395070765,5.00916134394239,9.9918,10.38,0.15,11.267767154244735,11.467893841744738
7152,2457016.6695253244,18.319679154344907,5.15486978047638,0.06488676359044822,3.712364014758496,5.36492766061,5.617825029718111,10.0464,10.38,0.15,10.924018758581347,11.124145446081352
7152,2457066.904165151,17.824488667687007,5.15486978047638,0.06488676359044822,3.712364014758496,5.382112207716,4.8437400967625805,9.4331,10.38,0.15,10.743820769051723,10.943947456551724
7152,2457869.5864555635,17.74366196090261,5.15486978047638,0.06488676359044822,3.712364014758496,5.463373638842,4.74471261129605,8.0996,10.38,0.15,10.675307885715249,10.875434573215252
7152,2457257.2590127783,18.49710619474043,5.15486978047638,0.06488676359044822,3.712364014758496,5.435717056441,5.97959107600685,8.6954,10.38,0.15,10.93746455705064,11.13759124455064
7152,2457397.282718489,18.410793116180574,5.15486978047638,0.06488676359044822,3.712364014758496,5.462309609029,5.922835356531321,8.8782,10.38,0.15,10.861263251229005,11.061389938729004
7152,2457448.016986465,18.239718115255595,5.15486978047638,0.06488676359044822,3.712364014758496,5.469065615465,5.13651837131687,10.2125,10.38,0.15,10.996808217074756,11.196934904574759
7152,2457779.751323864,18.243962824359105,5.15486978047638,0.06488676359044822,3.712364014758496,5.473841309955,6.08763484524897,7.7688,10.38,0.15,10.630258839168453,10.830385526668453
7352,2457070.769959079,17.90728089447303,5.12628849650474,0.03736473257861475,8.183594931592518,5.314917430904,5.38295164131567,10.6765,10.06,0.15,10.62469589313047,10.824822580630471
7352,2457886.2157978485,17.909082153796227,5.12628849650474,0.03736473257861475,8.183594931592518,5.25614959375,5.65677680686373,9.8786,10.06,0.15,10.542898350485178,10.743025037985179
7352,2457703.563565526,17.925015023256236,5.12628849650474,0.03736473257861475,8.183594931592518,5.289592774411,4.87511969588747,10.288,10.06,0.15,10.867977414345038,11.068104101845037
7352,2456908.3585161273,17.87225660432201,5.12628849650474,0.03736473257861475,8.183594931592518,5.297465496797,4.90080409498722,10.5517,10.06,0.15,10.800579208753366,11.000705896253367
7352,2457039.2879011803,17.685799266446523,5.12628849650474,0.03736473257861475,8.183594931592518,5.31226340265,4.883003429181152,10.0957,10.06,0.15,10.61596611556361,10.816092803063617
7352,2457486.535335908,17.516064520218592,5.12628849650474,0.03736473257861475,8.183594931592518,5.315054130658,5.679775468921,9.8419,10.06,0.15,10.116870222362817,10.316996909862816
7352,2457651.402019662,17.501817404195688,5.12628849650474,0.03736473257861475,8.183594931592518,5.297210956472,5.69418823113508,9.7408,10.06,0.15,10.104421963960775,10.304548651460776
7352,2457486.609348575,17.910961556856964,5.12628849650474,0.03736473257861475,8.183594931592518,5.315048331525,5.68083992182999,9.8369,10.06,0.15,10.511362708365233,10.711489395865232
7352,2457270.541131637,17.493836208062813,5.12628849650474,0.03736473257861475,8.183594931592518,5.323178404259,5.4777296390021695,10.6916,10.06,0.15,10.169978133743564,10.370104821243563
7352,2457039.111740134,17.242571054870105,5.12628849650474,0.03736473257861475,8.183594931592518,5.312247540315,4.880348686177888,10.084,10.06,0.15,10.173925273654657,10.37405196115466
7352,2457833.229237362,17.79515768962513,5.12628849650474,0.03736473257861475,8.183594931592518,5.266873346282,4.84997553373108,10.3798,10.06,0.15,10.758695576315336,10.958822263815335
7352,2457651.5781106115,17.882024579654612,5.12628849650474,0.03736473257861475,8.183594931592518,5.29718677737,5.69165902819292,9.7535,10.06,0.15,10.485603774144627,10.685730461644626
7352,2457861.8944186685,17.873548858479506,5.12628849650474,0.03736473257861475,8.183594931592518,5.261168972493,5.29573946105234,11.0154,10.06,0.15,10.64850455435686,10.84863124185686
7352,2457502.7904660883,17.873992258571047,5.12628849650474,0.03736473257861475,8.183594931592518,5.313731837702,5.89790366752496,8.512,10.06,0.15,10.39350571679186,10.593632404291863
7352,2457502.8644714467,17.23448820842011,5.12628849650474,0.03736473257861475,8.183594931592518,5.31372559458,5.89881701422293,8.505,10.06,0.15,9.753667970711254,9.953794658211256
7352,2457886.1417949456,17.496096286249298,5.12628849650474,0.03736473257861475,8.183594931592518,5.256165109445,5.6557555107011295,9.8839,10.06,0.15,10.130298154295943,10.330424841795942
7352,2457021.284266556,17.906846565309674,5.12628849650474,0.03736473257861475,8.183594931592518,5.310584550702,4.63235753752865,8.3942,10.06,0.15,10.952124566771483,11.152251254271484
7352,2457270.6151350765,17.914187179853844,5.12628849650474,0.03736473257861475,8.183594931592518,5.323178672109,5.476593620548849,10.6944,10.06,0.15,10.590779381507813,10.790906069007814
7352,2457021.3582195817,17.7928227024201,5.12628849650474,0.03736473257861475,8.183594931592518,5.310591684456,4.6332827693335705,8.4033,10.06,0.15,10.837664116877153,11.037790804377153
9857,2457454.0231821686,18.161868862675604,5.1635955374267,0.02562764377583542,19.60745120582713,5.066181981731,4.8804131642869,11.3609,10.36,0.15,11.196181983258755,11.396308670758755
9857,2457046.175852593,17.892026555067567,5.1635955374267,0.02562764377583542,19.60745120582713,5.140687904433,5.06725927840256,11.1543,10.36,0.15,10.813054730821976,11.013181418321981
9857,2456875.9602091257,18.06425188444565,5.1635955374267,0.02562764377583542,19.60745120582713,5.173226731172,5.8063960900054505,8.4309,10.36,0.15,10.675911027419886,10.876037714919887
9857,2457585.546273514,18.087845771106434,5.1635955374267,0.02562764377583542,19.60745120582713,5.046823238072999,4.37250466841217,9.4508,10.36,0.15,11.369103891431275,11.569230578931274
