Number,jd,gaia_mag,a_orb,e_orb,i_orb,Delta,R,Phase,H,G,gaia_mag_red,V
13372,2456878.0519083263,19.486832637330068,5.24209991507252,0.04852799457855792,7.302321476686887,5.435248235163,6.1010617207813,7.7521,11.42,0.15,11.883708626305184,12.083835313805187
13372,2457790.256748077,19.40507152494263,5.24209991507252,0.04852799457855792,7.302321476686887,5.426180707521,5.99831784877941,8.1878,11.42,0.15,11.842452884559984,12.042579572059989
13372,2457259.4355351697,19.147687736044517,5.24209991507252,0.04852799457855792,7.302321476686887,5.477637343257,5.9551834525599405,9.0594,11.42,0.15,11.58024563442234,11.780372321922341
13372,2457398.706269516,19.030214959497712,5.24209991507252,0.04852799457855792,7.302321476686887,5.476444032933,6.00662160445259,8.4028,11.42,0.15,11.444570321839324,11.644697009339323
13372,2457237.0090933163,19.564350278922213,5.24209991507252,0.04852799457855792,7.302321476686887,5.476982313272001,5.63424124555333,10.4619,11.42,0.15,12.117466393756807,12.317593081256804
13372,2457587.3115522536,19.0103674139049,5.24209991507252,0.04852799457855792,7.302321476686887,5.460544278377,4.9124875266078405,9.611,11.42,0.15,11.867680445330805,12.067807132830806
13372,2457612.057632385,19.484990260487088,5.24209991507252,0.04852799457855792,7.302321476686887,5.457277915563999,5.2815978798988095,10.7706,11.42,0.15,12.186283241781846,12.386409929281845
13372,2457237.185258155,19.63833151192269,5.24209991507252,0.04852799457855792,7.302321476686887,5.476988376114,5.63691347564338,10.4548,11.42,0.15,12.190415572691052,12.390542260191054
13372,2457865.587060445,18.797439790279533,5.24209991507252,0.04852799457855792,7.302321476686887,5.4093100850610005,4.84168664372167,9.4379,11.42,0.15,11.7067470099645,11.9068736974645
13372,2457067.9740343117,19.356313127125205,5.24209991507252,0.04852799457855792,7.302321476686887,5.464514443885,5.01395207996888,9.7544,11.42,0.15,12.167654341245846,12.367781028745847
13372,2457449.0136443013,19.388270053648416,5.24209991507252,0.04852799457855792,7.302321476686887,5.473790362415,5.23368985864836,10.4119,11.42,0.15,12.10278933384611,12.302916021346107
13372,2456878.47822692,19.11155954468529,5.24209991507252,0.04852799457855792,7.302321476686887,5.435331018667999,6.10581231688508,7.707999999999997,11.42,0.15,11.506712299901128,11.706838987401133
13372,2457879.0184719525,19.17839727713949,5.24209991507252,0.04852799457855792,7.302321476686887,5.406087249359,4.6638822153567006,7.9792,11.42,0.15,12.1702441547383,12.370370842238302
13372,2457830.0365847317,19.682581843605085,5.24209991507252,0.04852799457855792,7.302321476686887,5.417530581246001,5.402147333283381,10.6531,11.42,0.15,12.350742863095222,12.550869550595221
13372,2457448.9396395795,19.15886957375049,5.24209991507252,0.04852799457855792,7.302321476686887,5.473795127152998,5.23488306577555,10.4137,11.42,0.15,11.872891955245613,12.073018642745614
14792,2457612.813719463,19.624986133756448,5.181943399658835,0.0841970626692653,11.36608579765626,5.536497267874,5.311280022917249,10.5561,12.29,0.15,12.28281468892689,12.482941376426892
14792,2457398.701917937,20.30225455108777,5.181943399658835,0.0841970626692653,11.36608579765626,5.582029256001,6.159669688519631,7.9060000000000015,12.29,0.15,12.620506890359547,12.820633577859551
14792,2457017.912822266,20.40627552467605,5.181943399658835,0.0841970626692653,11.36608579765626,5.575761965275,5.99046786315689,8.9644,12.29,0.15,12.78745068620008,12.987577373700082
14792,2457862.581904661,20.091941341176046,5.181943399658835,0.0841970626692653,11.36608579765626,5.443065653146,4.98540430180029,9.9717,12.29,0.15,12.924221557095061,13.124348244595062
14792,2456885.4829148683,20.103206452177826,5.181943399658835,0.0841970626692653,11.36608579765626,5.547283560985,6.21967230596164,7.5253,12.29,0.15,12.413967101856947,12.614093789356945
14792,2457041.159453846,20.379159314644788,5.181943399658835,0.0841970626692653,11.36608579765626,5.579389020578001,5.640683245408031,10.1495,12.29,0.15,12.889567535065945,13.089694222565944
14792,2457415.456168647,20.535852304119736,5.181943399658835,0.0841970626692653,11.36608579765626,5.579708114713,5.932176030238769,9.2728,12.29,0.15,12.936724751780204,13.136851439280205
14792,2457448.684130466,20.45199336851092,5.181943399658835,0.0841970626692653,11.36608579765626,5.57446854465,5.41034063339965,10.31,12.29,0.15,13.054852977501831,13.254979665001832
14792,2457261.437089298,19.928748449267186,5.181943399658835,0.0841970626692653,11.36608579765626,5.5928572970850015,6.0250892707283406,9.1311,12.29,0.15,12.290762327397065,12.490889014897066
14792,2457589.492234364,20.368698013809247,5.181943399658835,0.0841970626692653,11.36608579765626,5.543088036501,4.97761390986406,9.3506,12.29,0.15,13.164833095810016,13.364959783310018
14792,2457398.7760880208,19.47908701419456,5.181943399658835,0.0841970626692653,11.36608579765626,5.582019456095001,6.158746843883259,7.9129999999999985,12.29,0.15,11.797668521143894,11.997795208643895
14792,2457068.647076309,20.49322741191112,5.181943399658835,0.0841970626692653,11.36608579765626,5.583140528286999,5.20569610553922,9.8273,12.29,0.15,13.176440557882568,13.376567245382569
14792,2457589.5662962403,19.89167625729239,5.181943399658835,0.0841970626692653,11.36608579765626,5.543067719408,4.978587598411751,9.3568,12.29,0.15,12.68739457060199,12.887521258101993
14792,2457236.9392111525,20.591004060041136,5.181943399658835,0.0841970626692653,11.36608579765626,5.593242841955,5.66948969891343,10.4147,12.29,0.15,13.084965829748384,13.285092517248385
14792,2457879.511200331,20.137106923291537,5.181943399658835,0.0841970626692653,11.36608579765626,5.435340453352,4.74920739891237,8.5111,12.29,0.15,13.077867483780215,13.277994171280215
14792,2457017.987048255,20.34636820001845,5.181943399658835,0.0841970626692653,11.36608579765626,5.575774206469999,5.98943096839179,8.9699,12.29,0.15,12.727914488621714,12.928041176121715
15977,2457884.6304827943,18.102030293748953,5.174387782864889,0.04793084759929992,17.35181033814482,5.016499043028,5.29834425781727,10.9156,10.57,0.15,10.979325760128877,11.179452447628877
15977,2457830.642857006,17.726016741684592,5.174387782864889,0.04793084759929992,17.35181033814482,5.002025915736,4.5019694710833615,10.5289,10.57,0.15,10.963274326074457,11.163401013574457
15977,2457707.1452688305,17.76895740192092,5.174387782864889,0.04793084759929992,17.35181033814482,4.973397785076,4.584494474700612,11.0683,10.57,0.15,10.979234150656678,11.17936083815668
15977,2457019.53731014,18.207569469158205,5.174387782864889,0.04793084759929992,17.35181033814482,4.962560349039,4.346897063475851,9.6318,10.57,0.15,11.538143683057045,11.738270370557046
15977,2457069.8465182083,18.22825883173799,5.174387782864889,0.04793084759929992,17.35181033814482,4.954292092556,5.10991013502267,11.2375,10.57,0.15,11.211284479578635,11.411411167078636
15977,2457271.0451475843,18.15805063716401,5.174387782864889,0.04793084759929992,17.35181033814482,4.935186114547,5.02964380633582,11.6754,10.57,0.15,11.183846811034515,11.383973498534518
15977,2457040.8606247874,18.12848809846678,5.174387782864889,0.04793084759929992,17.35181033814482,4.958894085278001,4.6560111704029,11.3059,10.57,0.15,11.31149386811687,11.51162055561687
15977,2457019.6112617454,18.22154581603344,5.174387782864889,0.04793084759929992,17.35181033814482,4.962547228093,4.34787204825583,9.6404,10.57,0.15,11.551638776741354,11.751765464241354
15977,2457449.5533380914,18.07199958623263,5.174387782864889,0.04793084759929992,17.35181033814482,4.937889847961,4.756819149605719,11.6483,10.57,0.15,11.217709396806086,11.417836084306085
15977,2457654.159983986,18.010578619581167,5.174387782864889,0.04793084759929992,17.35181033814482,4.963257151081,5.34958803942768,10.4248,10.57,0.15,10.890143038624348,11.09026972612435
15977,2457501.1072626533,17.644880729635286,5.174387782864889,0.04793084759929992,17.35181033814482,4.942110581977,5.49723096402423,9.3535,10.57,0.15,10.474598515761095,10.674725203261096
15977,2457484.8523280732,17.743523559864805,5.174387782864889,0.04793084759929992,17.35181033814482,4.940616666722001,5.285946984760179,10.659,10.57,0.15,10.65900374902317,10.859130436523174
15977,2457323.533869792,18.19425759507825,5.174387782864889,0.04793084759929992,17.35181033814482,4.934046079335,4.26977865991369,9.4026,10.57,0.15,11.576214778133929,11.776341465633928
15977,2457654.3361364896,18.098103544866703,5.174387782864889,0.04793084759929992,17.35181033814482,4.963288571054,5.34725840784687,10.4373,10.57,0.15,10.978600053331693,11.178726740831692
15977,2457484.778482805,18.23741318739868,5.174387782864889,0.04793084759929992,17.35181033814482,4.940610220754,5.28492089303307,10.6639,10.57,0.15,11.153317770099733,11.35344445759973
15977,2457069.772459345,18.216540053755523,5.174387782864889,0.04793084759929992,17.35181033814482,4.954303282391,5.10877644365816,11.2406,10.57,0.15,11.200042616250343,11.400169303750346
15977,2456905.931348991,17.745598530443715,5.174387782864889,0.04793084759929992,17.35181033814482,4.985916375834,4.51142969245155,10.8996,10.57,0.15,10.98530261153011,11.185429299030108
15977,2457830.716810178,17.75412307686893,5.174387782864889,0.04793084759929992,17.35181033814482,5.002044980325,4.5029751997495495,10.5349,10.57,0.15,10.990887337680055,11.191014025180056
15977,2457858.4599824,17.63542970026056,5.174387782864889,0.04793084759929992,17.35181033814482,5.009346437893,4.9099969223527316,11.6635,10.57,0.15,10.681118261766171,10.881244949266168
15977,2457501.03325786,17.836135173962997,5.174387782864889,0.04793084759929992,17.35181033814482,4.942103442946,5.4963418396374415,9.3604,10.57,0.15,10.666207340092306,10.866334027592304
15977,2457323.6079373118,18.06367003172274,5.174387782864889,0.04793084759929992,17.35181033814482,4.934045611219,4.26889884000323,9.3935,10.57,0.15,11.446074915075615,11.64620160257562
15977,2457449.6272875704,18.10095937239976,5.174387782864889,0.04793084759929992,17.35181033814482,4.937894813991,4.757956635260889,11.6496,10.57,0.15,11.246147802714242,11.446274490214245
15977,2457707.32142927,17.762849147529785,5.174387782864889,0.04793084759929992,17.35181033814482,4.973433763695,4.58202694202144,11.058,10.57,0.15,10.974279263246407,11.174405950746408
15977,2457884.704543801,17.711123016678034,5.174387782864889,0.04793084759929992,17.35181033814482,5.016519638145,5.29939043734172,10.9114,10.57,0.15,10.58798084445474,10.788107531954742
15977,2457302.6048331675,17.85991541528179,5.174387782864889,0.04793084759929992,17.35181033814482,4.934307150998,4.550467532175411,11.3046,10.57,0.15,11.103504415380227,11.30363110288023
16152,2457259.006308932,19.94605614967085,5.136082245502497,0.09660992500729584,3.454705349777228,5.5980947325,6.05322023768947,9.003,12.06,0.15,12.29592255556302,12.496049243063021
16152,2457867.08896856,19.922527902462523,5.136082245502497,0.09660992500729584,3.454705349777228,5.537426638533,4.92208870440409,8.8809,12.06,0.15,12.745240793615466,12.945367481115468
16152,2457236.006684768,19.942577553048142,5.136082245502497,0.09660992500729584,3.454705349777228,5.593973380234,5.712550931320009,10.3351,12.06,0.15,12.419825150479305,12.619951837979304
16152,2456881.8015602874,19.9579863725492,5.136082245502497,0.09660992500729584,3.454705349777228,5.474430014165,6.152492982141,7.5773,12.06,0.15,12.321036197259538,12.521162884759542
16152,2457878.520569579,19.65973830234982,5.136082245502497,0.09660992500729584,3.454705349777228,5.53325557373,4.77353705630962,7.5801,12.06,0.15,12.55063316012376,12.75075984762376
16152,2457867.2651250768,19.6186131942893,5.136082245502497,0.09660992500729584,3.454705349777228,5.537363152626,4.919631620061639,8.8638,12.06,0.15,12.442435241068747,12.642561928568748
16152,2457205.196081697,19.62868884600595,5.136082245502497,0.09660992500729584,3.454705349777228,5.587728013677,5.2255818505792,10.2055,12.06,0.15,12.301839280698351,12.501965968198357
16152,2456881.47739015,20.014447015839416,5.136082245502497,0.09660992500729584,3.454705349777228,5.474275475666,6.14877364434655,7.6116,12.06,0.15,12.378871247230995,12.578997934730994
16152,2457018.4176938846,20.510927487409834,5.136082245502497,0.09660992500729584,3.454705349777228,5.532551016685,5.8955318027682,9.2932,12.06,0.15,12.943685418464373,13.143812105964372
16152,2457258.9321939955,19.461615315341238,5.136082245502497,0.09660992500729584,3.454705349777228,5.5980821967550005,6.05220272072978,9.0089,12.06,0.15,11.811851628451322,12.011978315951321
16152,2457782.5781420744,20.238575652292788,5.136082245502497,0.09660992500729584,3.454705349777228,5.564989449548,6.212318349660831,7.3615,12.06,0.15,12.544985410717027,12.745112098217028
16152,2457878.2704000385,20.002437358838208,5.136082245502497,0.09660992500729584,3.454705349777228,5.533347963572,4.7765292332663085,7.6126,12.06,0.15,12.89193525055625,13.092061938056247
16152,2457867.014961241,20.363355110398537,5.136082245502497,0.09660992500729584,3.454705349777228,5.537453303015,4.92312239567296,8.8881,12.06,0.15,13.185601560691431,13.38572824819143
16152,2457639.72148886,20.47115328953865,5.136082245502497,0.09660992500729584,3.454705349777228,5.597991717701,5.86216787728992,9.8318,12.06,0.15,12.890700774863609,13.09082746236361
16152,2457639.7955472567,20.00322172109504,5.136082245502497,0.09660992500729584,3.454705349777228,5.597979165524,5.8632665499227,9.8277,12.06,0.15,12.422367141722045,12.622493829222044
16152,2457417.961769854,20.486016640436347,5.136082245502497,0.09660992500729584,3.454705349777228,5.613788940029,5.8750065000528,9.5891,12.06,0.15,12.894694480401668,13.094821167901669
16152,2457782.7542956183,19.95852503884464,5.136082245502497,0.09660992500729584,3.454705349777228,5.564938088645,6.210206163346442,7.3803,12.06,0.15,12.265693263996427,12.46581995149643
16152,2456881.227170473,20.376091446221817,5.136082245502497,0.09660992500729584,3.454705349777228,5.474156139083,6.1458917853157695,7.6379,12.06,0.15,12.741580997746679,12.941707685246682
16152,2457782.327979805,20.062168753468033,5.136082245502497,0.09660992500729584,3.454705349777228,5.565062344811,6.2153091116514005,7.3349,12.06,0.15,12.3675049198031,12.567631607303099
16152,2457449.7664786223,19.947317812340643,5.136082245502497,0.09660992500729584,3.454705349777228,5.614220038311,5.3627139191655,10.1274,12.06,0.15,12.553947514659578,12.75407420215958
16152,2457399.4591729087,19.990569581632,5.136082245502497,0.09660992500729584,3.454705349777228,5.613120522254,6.14061475720762,8.225,12.06,0.15,12.303488485352945,12.503615172852946
16152,2457042.662301797,20.403717881315913,5.136082245502497,0.09660992500729584,3.454705349777228,5.541346223444,5.52443176622069,10.3108,12.06,0.15,12.974203383365511,13.174330070865512
16152,2457069.152864304,20.067613762726378,5.136082245502497,0.09660992500729584,3.454705349777228,5.550412120049,5.10835615906745,9.6368,12.06,0.15,12.804581763343995,13.004708450843994
16152,2457042.736255588,20.52797720174237,5.136082245502497,0.09660992500729584,3.454705349777228,5.541372327333,5.5232528758719885,10.3117,12.06,0.15,13.098915907022723,13.299042594522724
16152,2457586.4846011815,19.82521336361836,5.136082245502497,0.09660992500729584,3.454705349777228,5.605768192568999,5.04880082389705,9.2955,12.06,0.15,12.566096498289475,12.766223185789475
16152,2457018.4918084308,19.92683336449339,5.136082245502497,0.09660992500729584,3.454705349777228,5.532578621439002,5.89447017768104,9.2983,12.06,0.15,12.359971519367086,12.560098206867087
16152,2457611.4811866228,19.956379257078968,5.136082245502497,0.09660992500729584,3.454705349777228,5.6024275491890005,5.42383952357276,10.4848,12.06,0.15,12.542963855051642,12.743090542551641
16152,2457205.2700871867,20.374445879310734,5.136082245502497,0.09660992500729584,3.454705349777228,5.587744004344,5.22672006614924,10.2088,12.06,0.15,13.047117169778712,13.247243857278711
16152,2457399.5332318568,19.882662740004033,5.136082245502497,0.09660992500729584,3.454705349777228,5.613123809437,6.1396375814544495,8.2317,12.06,0.15,12.195925952934948,12.396052640434947
16152,2457782.504136241,19.839996353297003,5.136082245502497,0.09660992500729584,3.454705349777228,5.565011019664,6.2132041916853895,7.3537,12.06,0.15,12.146088077219064,12.346214764719068
16152,2457235.9326742585,20.26504384531045,5.136082245502497,0.09660992500729584,3.454705349777228,5.593959370341,5.7113935876597415,10.3377,12.06,0.15,12.742736858716373,12.942863546216376
16152,2457878.0942419358,20.040347510223945,5.136082245502497,0.09660992500729584,3.454705349777228,5.533412990589,4.77864370738439,7.6354,12.06,0.15,12.928858828523287,13.128985516023288
16152,2457586.558607764,20.198350162166406,5.136082245502497,0.09660992500729584,3.454705349777228,5.605759116354,5.04982620551724,9.3017,12.06,0.15,12.93879584419841,13.13892253169841
16152,2456881.051069972,20.308887464162808,5.136082245502497,0.09660992500729584,3.454705349777228,5.474072124917999,6.14385786000432,7.6565,12.06,0.15,12.675129089828589,12.875255777328595
17172,2457755.6026705303,18.575105833857428,5.224290091249391,0.05891924163575619,29.15713339395349,5.472210058099001,4.77828402151173,7.9803,10.91,0.15,11.487932230459561,11.68805891795956
17172,2457843.230664502,18.831146177616333,5.224290091249391,0.05891924163575619,29.15713339395349,5.487966369407,4.7813425362552895,8.0454,10.91,0.15,11.736339682264788,11.936466369764789
17172,2457103.238424017,18.480531068380845,5.224290091249391,0.05891924163575619,29.15713339395349,5.251413389768,5.2341030477234805,11.0005,10.91,0.15,11.284938689176107,11.485065376676106
17172,2456917.178384913,18.7357659614131,5.224290091249391,0.05891924163575619,29.15713339395349,5.1692178402060005,5.243086450359249,11.1572,10.91,0.15,11.570706695790427,11.770833383290427
17172,2457740.849265186,18.42695085200076,5.224290091249391,0.05891924163575619,29.15713339395349,5.469165045241,4.97771569645774,9.509,10.91,0.15,11.252195264037251,11.452321951537256
17172,2457707.872543374,18.384224827943168,5.224290091249391,0.05891924163575619,29.15713339395349,5.46196202405,5.4968625796064,10.4585,10.91,0.15,10.99690704753408,11.19703373503408
17172,2456952.8127043727,18.96044807155534,5.224290091249391,0.05891924163575619,29.15713339395349,5.1850686595590005,4.7519274895347685,10.4811,10.91,0.15,12.0023264883174,12.202453175817402
17172,2457279.61204332,18.58779515176999,5.224290091249391,0.05891924163575619,29.15713339395349,5.325037643661999,5.888474993562371,8.6508,10.91,0.15,11.106167565193925,11.30629425269393
17172,2457858.411362587,18.84690795129501,5.224290091249391,0.05891924163575619,29.15713339395349,5.490282626340999,4.98547569731815,9.6242,10.91,0.15,11.660401426355312,11.860528113855311
17172,2457755.528721944,18.93905646708891,5.224290091249391,0.05891924163575619,29.15713339395349,5.472195072557,4.77918972233342,7.9897,10.91,0.15,11.85147725705557,12.051603944555572
17172,2457893.3889122917,18.81200456424468,5.224290091249391,0.05891924163575619,29.15713339395349,5.495146707285,5.53004503006905,10.6355,10.91,0.15,11.398464768080974,11.598591455580973
17172,2457510.607620547,18.64908324442971,5.224290091249391,0.05891924163575619,29.15713339395349,5.408104290938,5.59074158635942,10.4479,10.91,0.15,11.246510859817297,11.446637547317295
17172,2457458.295083716,18.58378627062572,5.224290091249391,0.05891924163575619,29.15713339395349,5.390982570122,4.76897703832507,8.8885,10.91,0.15,11.533320475189154,11.733447162689158
17172,2457458.369095218,18.54986166798778,5.224290091249391,0.05891924163575619,29.15713339395349,5.391007556435,4.769981617349269,8.8966,10.91,0.15,11.498928438393285,11.699055125893285
17172,2457330.592135188,18.46754986370808,5.224290091249391,0.05891924163575619,29.15713339395349,5.344914596243,5.15201705727622,10.7499,10.91,0.15,11.267959551522365,11.468086239022364
17172,2457510.5332780764,18.641289603874792,5.224290091249391,0.05891924163575619,29.15713339395349,5.408080742874,5.58956787236516,10.451,10.91,0.15,11.239182598679475,11.439309286179473
17172,2457893.4629165293,18.858252305380518,5.224290091249391,0.05891924163575619,29.15713339395349,5.495156296521,5.531210588134179,10.6341,10.91,0.15,11.44425109064568,11.644377778145685
17172,2457480.369849213,18.859727334528817,5.224290091249391,0.05891924163575619,29.15713339395349,5.398340554384,5.10026198026829,10.5358,10.91,0.15,11.660463518443795,11.8605902059438
17172,2457103.0620822827,18.75362835264521,5.224290091249391,0.05891924163575619,29.15713339395349,5.251336892202,5.23134984532876,11.0024,10.91,0.15,11.559210127238511,11.759336814738512
17172,2457295.866424156,18.723947720812486,5.224290091249391,0.05891924163575619,29.15713339395349,5.331457034072,5.67695490948681,9.9056,10.91,0.15,11.31914092902708,11.519267616527081
17172,2457279.5379832527,18.755816479253163,5.224290091249391,0.05891924163575619,29.15713339395349,5.325008227252,5.889358782580191,8.6441,10.91,0.15,11.27387500094972,11.474001688449723
17172,2457127.559302955,18.56943888632629,5.224290091249391,0.05891924163575619,29.15713339395349,5.2619202615199985,5.6024444988220194,10.0749,10.91,0.15,11.221829759316249,11.42195644681625
17172,2457858.2352048717,18.839177924032946,5.224290091249391,0.05891924163575619,29.15713339395349,5.49025645839,4.9829215986787805,9.61,10.91,0.15,11.653794496408086,11.853921183908088
17172,2457330.51812998,18.429669917602684,5.224290091249391,0.05891924163575619,29.15713339395349,5.344886304203,5.15316462547716,10.7514,10.91,0.15,11.229607476378687,11.429734163878695
17172,2457295.7924128524,18.900436885678253,5.224290091249391,0.05891924163575619,29.15713339395349,5.331427973014,5.677989136287639,9.9009,10.91,0.15,11.49524636784044,11.695373055340445
17417,2457706.304140631,19.4356543271354,5.164869372762885,0.08405019397734836,2.222182656723581,5.476724058152,5.33763549928854,10.507,11.71,0.15,12.106305463145318,12.306432150645321
17417,2457075.016801421,19.064748802137625,5.164869372762885,0.08405019397734836,2.222182656723581,5.127858780721,4.9404782014121,11.1793,11.71,0.15,12.046223583172615,12.246350270672615
17417,2457075.0908062225,19.01528366707344,5.164869372762885,0.08405019397734836,2.222182656723581,5.127905520396,4.94170951799985,11.1806,11.71,0.15,11.996197526380069,12.196324213880072
17417,2457670.9023599364,19.529177153497226,5.164869372762885,0.08405019397734836,2.222182656723581,5.461914968997,5.87535077661363,9.3098,11.71,0.15,11.997283477454285,12.197410164954286
17417,2457325.841195953,19.62875045843265,5.164869372762885,0.08405019397734836,2.222182656723581,5.282898570485,4.90531605031551,10.4741,11.71,0.15,12.56105412457964,12.761180812079642
17417,2456943.980128153,19.61401753206895,5.164869372762885,0.08405019397734836,2.222182656723581,5.045643221324,4.42641375361765,9.6448,11.71,0.15,12.869174807908461,13.069301495408466
17417,2457890.211484463,19.558171642591955,5.164869372762885,0.08405019397734836,2.222182656723581,5.540439895083,5.700670843003548,10.3014,11.71,0.15,12.060820575682216,12.26094726318222
17417,2457273.6058025747,19.906487570430727,5.164869372762885,0.08405019397734836,2.222182656723581,5.251597043288,5.6830948520048405,9.6703,11.71,0.15,12.5321060718797,12.732232759379695
17417,2457125.74886019,19.41526257858346,5.164869372762885,0.08405019397734836,2.222182656723581,5.159872007312,5.733256724466711,8.7932,11.71,0.15,12.060060988514593,12.26018767601459
17417,2457273.531687966,19.417001886555862,5.164869372762885,0.08405019397734836,2.222182656723581,5.25155210544,5.68407954453032,9.6647,11.71,0.15,12.042262757530544,12.242389445030543
17417,2457508.7903769654,19.44542775722768,5.164869372762885,0.08405019397734836,2.222182656723581,5.3848817225230015,5.76020389547454,9.7398,11.71,0.15,11.987357631675742,12.187484319175745
17417,2457296.604451988,19.55092153219173,5.164869372762885,0.08405019397734836,2.222182656723581,5.265472984878,5.35236715870007,10.8848,11.71,0.15,12.3010051012736,12.501131788773598
17417,2456910.421131784,19.340394501348,5.164869372762885,0.08405019397734836,2.222182656723581,5.024984741129,4.90587977678718,11.6736,11.71,0.15,12.381136258745894,12.5812629462459
17417,2457890.137537624,19.000574378510546,5.164869372762885,0.08405019397734836,2.222182656723581,5.540418980235,5.699510897227071,10.3041,11.71,0.15,11.503673394785375,11.703800082285376
17417,2457483.7946242047,19.391348921547728,5.164869372762885,0.08405019397734836,2.222182656723581,5.371784237894,5.36359671267817,10.7935,11.71,0.15,12.093475539138966,12.293602226638965
17417,2457456.3782573263,19.23475589524595,5.164869372762885,0.08405019397734836,2.222182656723581,5.357085680595,4.915631281662621,10.0525,11.71,0.15,12.132216436397645,12.332343123897646
17417,2457838.4016671907,19.667947358724962,5.164869372762885,0.08405019397734836,2.222182656723581,5.524833779143,4.89421028005002,8.6501,11.71,0.15,12.50793815262289,12.70806484012289
17417,2457109.067977371,19.27154447805754,5.164869372762885,0.08405019397734836,2.222182656723581,5.149356460699,5.49515573100375,10.2004,11.71,0.15,12.012879671495455,12.213006358995454
17417,2457456.304250482,19.26935110145352,5.164869372762885,0.08405019397734836,2.222182656723581,5.357045548754,4.91447940331031,10.0474,11.71,0.15,12.167336810024233,12.367463497524232
17417,2457670.828404893,19.148757536190764,5.164869372762885,0.08405019397734836,2.222182656723581,5.4618832294990005,5.87637380012026,9.3044,11.71,0.15,11.616498412125928,11.816625099625929
17417,2457838.475731314,19.147521016380146,5.164869372762885,0.08405019397734836,2.222182656723581,5.524857438712,4.89521160641322,8.6582,11.71,0.15,11.987058286256149,12.187184973756148
17417,2457508.864492296,19.582139543270525,5.164869372762885,0.08405019397734836,2.222182656723581,5.384920113736,5.761304487315,9.7347,11.71,0.15,12.123639076671017,12.323765764171016
17417,2457656.3231254704,19.4211886666164,5.164869372762885,0.08405019397734836,2.222182656723581,5.455594330419999,6.06360301920509,8.0669,11.71,0.15,11.823324517055793,12.023451204555792
17417,2457656.14697539,19.149966507914904,5.164869372762885,0.08405019397734836,2.222182656723581,5.455517185042,6.06569678765577,8.0498,11.71,0.15,11.551383382230847,11.751510069730847
17417,2457858.976627111,20.125985427128164,5.164869372762885,0.08405019397734836,2.222182656723581,5.531258557869999,5.199209563040241,10.2361,11.71,0.15,12.832179013406599,13.0323057009066
17424,2457838.6452655974,20.192425295646864,5.1986753725669645,0.1585509038067078,12.694873470217061,6.002988487827,5.31465805008603,7.4535,12.43,0.15,12.673211108894767,12.87333779639477
17424,2457753.61133236,20.624297333376767,5.1986753725669645,0.1585509038067078,12.694873470217061,5.981495014947,5.23903293209391,6.769,12.43,0.15,13.143992965788708,13.34411965328871
17424,2457753.7875488503,20.1163283565416,5.1986753725669645,0.1585509038067078,12.694873470217061,5.981549063699,5.23706269544876,6.7467,12.43,0.15,12.636821144170135,12.836947831670134
17424,2457753.361223643,20.451629118253468,5.1986753725669645,0.1585509038067078,12.694873470217061,5.9814182346679985,5.24184084008187,6.8004,12.43,0.15,12.970189115637414,13.170315803137415
17424,2457456.617866594,20.317680955887674,5.1986753725669645,0.1585509038067078,12.694873470217061,5.836009733326,5.26079834488384,8.4881,12.43,0.15,12.881842643739027,13.081969331239028
17424,2457075.2539406084,20.23134928260044,5.1986753725669645,0.1585509038067078,12.694873470217061,5.505341002351,5.1008756815318,9.8794,12.43,0.15,12.989204465084883,13.189331152584884
17424,2457746.357260934,20.219518950303726,5.1986753725669645,0.1585509038067078,12.694873470217061,5.979235979357999,5.325656452261111,7.6155,12.43,0.15,12.704424743582564,12.904551431082563
17424,2457746.1071003308,20.29928507644279,5.1986753725669645,0.1585509038067078,12.694873470217061,5.979156889005999,5.32882439500324,7.6422,12.43,0.15,12.782928286514005,12.983054974014006
17424,2457480.365876657,20.24274989928177,5.1986753725669645,0.1585509038067078,12.694873470217061,5.851526852543,5.6312530235958,9.8358,12.43,0.15,12.65337868002943,12.853505367529433
17424,2457075.327667869,20.157098807579512,5.1986753725669645,0.1585509038067078,12.694873470217061,5.505417964596,5.1020481032716605,9.8836,12.43,0.15,12.914424584652126,13.114551272152125
17424,2457671.159085838,20.380058322317023,5.1986753725669645,0.1585509038067078,12.694873470217061,5.951924079449,6.448856592662178,8.1174,12.43,0.15,12.459357811146946,12.659484498646949
17424,2457671.0850734618,20.330018880018216,5.1986753725669645,0.1585509038067078,12.694873470217061,5.951893722522,6.449833691647742,8.1117,12.43,0.15,12.409000458276145,12.609127145776146
17424,2457480.5420412617,20.239149496944748,5.1986753725669645,0.1585509038067078,12.694873470217061,5.851639528674,5.63415454634263,9.84,12.43,0.15,12.648617893966932,12.848744581466931
17424,2457753.5373811405,20.756344102768615,5.1986753725669645,0.1585509038067078,12.694873470217061,5.981472321081999,5.2398617615041525,6.7783,12.43,0.15,13.275704468056187,13.475831155556188
17424,2457329.59402298,20.209925495533717,5.1986753725669645,0.1585509038067078,12.694873470217061,5.742249184332,5.4854410399634,9.9015,12.43,0.15,12.718457564745009,12.918584252245006
17424,2457329.770180044,20.409664785827434,5.1986753725669645,0.1585509038067078,12.694873470217061,5.74239139602,5.482811408407018,9.8957,12.43,0.15,12.919184295623634,13.119310983123635
